PG21905	Religion	uploaded	A Guide for the Religious Instruction of Jewish Youth	Reggio, Isaac Samuel, 1784-1855; Picciotto, M. H. [Translator]
PG40373	Philosophy	uploaded	A Guide to Health	Gandhi, Mahatma, 1869-1948; Rama Iyer, A. [Translator]
PG7514	Philosophy	uploaded	A Guide to Stoicism	Stock, St. George William Joseph, 1850-
PG6463	Philosophy	split	A Handbook of Ethical Theory	Fullerton, George Stuart, 1859-1925
PG45414	Religion	deferred_repair	A handbook of Freethought	Bell, W. S. (William S.), 1832- [Editor]
PG10684	Religion	split	A History of Freedom of Thought	Bury, J. B. (John Bagnell), 1861-1927
PG12956	Religion	split	A History of Indian Philosophy, Volume 1	Dasgupta, Surendranath, 1885-1952
PG36245	Philosophy	uploaded	A History of Literary Criticism in the Renaissance With special reference to the influence of Italy in the formation and development of modern classicism	Spingarn, Joel Elias, 1875-1939
PG27821	Religion	uploaded	A History of Mediaeval Jewish Philosophy	Husik, Isaac, 1876-1939
PG41412	Philosophy	deferred_repair	A History of Philosophy in Epitome	Schwegler, Albert, 1819-1857; Seelye, Julius H. (Julius Hawley), 1824-1895 [Translator]
PG48674	Fiction	uploaded	A Hundred Years Hence: The Expectations of an Optimist	Russell, T. Baron
PG62519	Philosophy	uploaded	A journey round my room	Maistre, Xavier de, 1763-1852; Attwell, Henry, 1834-1901 [Translator]
PG19980	Philosophy	uploaded	A Joy For Ever (and Its Price in the Market)	Ruskin, John, 1819-1900
PG39371	Religion	uploaded	A Legacy to the Friends of Free Discussion Principal Historical Facts and Personages of the Books Known as The Old and New Testament; With Remarks on the Morality of Nature	Offen, Benjamin
PG7176	Religion	uploaded	A Letter to a Hindu	Tolstoy, Leo, graf, 1828-1910
PG35232	Philosophy	uploaded	A Letter to American Workingmen, from the Socialist Soviet Republic of Russia	Lenin, Vladimir Il'ich, 1870-1924
PG29478	Philosophy	uploaded	A Letter to Dion	Mandeville, Bernard, 1670-1733; Viner, Jacob, 1892-1970 [Commentator]
PG35016	Philosophy	uploaded	A Letter to Grover Cleveland On His False Inaugural Address, The Usurpations and Crimes of Lawmakers and Judges, and the Consequent Poverty, Ignorance, and Servitude Of The People	Spooner, Lysander, 1808-1887
